Sub * SUBJ SUBJ !Â‰—Ì!
W * P P »Â
W * N N,SING,COM,AFF,2 —«Â 
W * OH OH «Ì
W * N N,SING,COM ‰ê«—
W * DELM DELM °
W * CON CON  «
W * CON CON ﬂÂ
W * V V,SUB,POS,2 »‰‘Ì‰Ì
W * P P »Â
W * N N,SING,COM,AFF,1 Ã«‰„
W * CON CON çÊ‰
W * N N,SING,SES »Â«—
W * DELM DELM °
W * N N,SING,LOC ç‘„Â
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * ADJ ADJ,SIM —Ê«‰
W * DELM DELM °
W * ADJ ADJ,SIM ÃÊ‘«‰
W * DELM DELM °
W * P P,GEN “
W * N N,SING,COM œ·
W * CON CON  «
W * P P »Â
W * N N,SING,COM —ﬁ’
W * V V,SUB,POS,1 ¬—„
W * ADJ ADJ,SIM —Ê«‰
W * DELM DELM °
W * N N,SING,LOC,GEN ﬂÊÂ”«—
W * N N,SING,COM «»—
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * ADJ ADJ,SIM ”»ﬂ»«·
W * CON CON Ê
W * ADJ ADJ,SIM ”ÅÌœ
W * ADJ ADJ,SIM Å—
W * V V,SUB,POS,1 ﬂ‘„
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM,GEN ‘»«‰
W * ADJ ADJ,SIM  ‰ê
W * CON CON Ê
W * ADJ ADJ,SIM  «—
W * DELM DELM °
W * N N,SING,COM »«œ
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,TIME ”Õ—
W * ADJ ADJ,SIM ¬“«œ
W * CON CON Ê
W * ADJ ADJ,SIM ‘«œ
W * CON CON  «
W * ADJ ADJ,SIM ‘Ê„
W * P P »—
W * N N,SING,COM,GEN „ÊÃ
W * N N,SING,COM,AFF,2 êÌ”ÊÌ 
W * N N,SING,COM ”Ê«—
W * DELM DELM °
W * N N,SING,LOC »«€
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * N N,SING,COM ‘«Œ
W * CON CON Ê
W * N N,SING,COM »—ê
W * N N,SING,SURN,GEN Ã«‰
W * ADJ ADJ,SIM,GEN »Ì ‘ﬂÊ›Â Ì
W * PRO PRO,personal,SING,2  Ê
W * V V,PRS,NEG,3 ‰„Ì êÌ—œ
W * N N,SING,COM ﬁ—«—
W * DELM DELM °
W * N N,SING,COM –—Â
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * P P »Â
W * N N,SING,COM,GEN »“„
W * N N,SING,COM ¬› «»
W * DELM DELM °
W * CON CON  «
W * V V,SUB,POS,1 —”„
W * P P œ—
W * N N,SING,COM,AFF,3 Œ·Ê ‘
W * ADV ADV,GENR,EXM Â„çÊ‰
W * N N,SING,COM €»«—
W * DELM DELM °
W * N N,SING,LOC —Êœ
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * ADJ ADJ,SIM —Ê«‰
W * P P  «
W * N N,SING,LOC,GEN ‘Â—Ú
W * N N,SING,COM œÊ” 
W * N N,SING,COM œ·
W * P P »Â
W * N N,SING,LOC œ—Ì«
W * V V,SUB,POS,1 «›ﬂ‰„
W * ADV ADV,GENR,EXM çÊ‰
W * N N,SING,COM ÃÊÌ»«—
W * DELM DELM ...
W * SUBJ SUBJ !!!
W * N N,SING,PR,GEN «„Ì—Õ”Ì‰
W * N N,SING,PR ”«„
W * DELM DELM .
Sub * SUBJ SUBJ !Â‰—Ì!
W * N N,PL,COM,GEN ÅÌ—„—œÂ«Ì
W * ADJ ADJ,SIM ⁄—«ﬁÌ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRS,POS,6 „Ì ê—Ì“‰œ
W * CON CON  «
W * P P œ—
W * N N,SING,LOC,GEN “«œê«Â
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,LOC,PR ⁄—«ﬁ
W * V V,SUB,POS,6 »„Ì—‰œ
W * DELM DELM °
W * ADV ADV,I ﬂÌ
W * P P »Â
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,INO ¬„œÂ
W * V V,PA,NAR,POS,6 »ÊœÂ «‰œ
W * DELM DELM ø
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P œ—
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM,GEN Ã‰ê
W * ADJ ADJ,SIM Â›  ”«·Â
W * P P,GEN »Ì‰
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * P P »Â
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM Å‰«Â
W * ADJ ADJ,INO ¬Ê—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
