Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * N N,SING,COM,GEN  ·ÊÌ“ÌÊ‰
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * RA RA —«
W * N N,SING,COM ›—«Â„
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM „À«·
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,PR ÌÊ›ﬂ
W * N N,SING,COM,GEN ”«Œ Â
W * N N,SING,GR,GEN «‰Ã„‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,PL,COM ÃÊ«‰«‰
W * N N,SING,MON,GEN «”›‰œ
W * N N,SING,NUM 77
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * N N,SING,LOC,PR ›‰·«‰œ
W * N N,SING,COM ‘—ﬂ 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,NUM ”Â
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM ‘—ﬂ  ﬂ‰‰œÂ
W * P P »Â
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * N N,SING,COM —«Â
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * P P «“
W * N N,SING,COM,GEN »Ì‰
W * N N,SING,NUM 70
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * DELM DELM °
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM Ã‘‰Ê«—Â
W * RA RA —«
W * N N,SING,COM  ’«Õ»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM „Ê›ﬁÌ 
W * N N,SING,COM ”»»
W * V V,PA,SIM,POS,3 ‘œ
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 78
W * P P œ—
W * N N,SING,NUM œÂ
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN œÌê—
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * CON CON ‰Ì“
W * N N,SING,COM Õ÷Ê—
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM  Ã·Ì·
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‘«⁄—
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON Ê
W * ADJ ADJ,SIM « —Ì‘Ì
W * DELM DELM #
W * ADJ ADJ,ORD Â‘ „Ì‰
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM,GEN Â„»” êÌ
W * ADJ ADJ,SIM,GEN «œ»Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR « —Ì‘
W * ADV ADV,GENR,TIME «„—Ê“
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM „—«”„
W * P P »Â
W * N N,SING,COM,GEN »“—êœ«‘ 
W * N N,SING,PR,GEN „Õ„Êœ
W * N N,SING,COM,GEN „‘—›
W * N N,SING,PR,GEN ¬“«œ
W * N N,SING,PR  Â—«‰Ì
W * DELM DELM °
W * N N,SING,PR ¬“«œ
W * CON CON Ê
W * N N,SING,PR,GEN «—Ì‘
W * N N,SING,PR ›—Ìœ
W * DELM DELM -
W * N N,SING,COM,GEN ‘«⁄—
W * ADJ ADJ,SIM « —Ì‘Ì
W * DELM DELM -
W * N N,SING,COM «Œ ’«’
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * N N,SING,NPR „
W * ADJ ADJ,SIM ¬“«œ
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN ”—ÊœÂÒ
W * ADJ ADJ,SIM ÃœÌœ
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM ﬁ—«∆ 
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON Ê
W * N N,SING,COM “‰œêÌ‰«„Â
W * DELM DELM °
W * N N,SING,NUM ç‰œ
W * N N,SING,COM ‘⁄—
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ‰ﬁœ
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR «—Ì‘
W * N N,SING,PR ›—Ìœ
W * P P »«
W * N N,SING,COM  —Ã„Â
W * CON CON Ê
W * N N,SING,COM ﬁ—«∆ 
W * N N,SING,PR,GEN ﬂ«„—«‰
W * N N,SING,PR Ã„«·Ì
W * P P »Â
W * N N,PL,COM Õ«÷—«‰
W * N N,SING,COM «—«∆Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN «œ«—ÂÒ
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,COM,GEN ”›«— 
W * N N,SING,LOC,PR « —Ì‘
W * DELM DELM °
W * N N,SING,COM,GEN „ﬂ«‰
W * N N,SING,COM,GEN »—ê“«—Ì
W * DET DET «Ì‰
W * N N,SING,COM,GEN ‰‘” 
W * ADJ ADJ,SIM «œ»Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,GEN ‰„«Ì‘ê«Â
W * ADJ ADJ,SIM,GEN œ«∆„Ì
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR ”«·Ê«œÊ—
W * N N,SING,PR œ«·Ì
W * P P œ—
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM #
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN »‰Ì«œ
W * N N,SING,PR «” —« Ê‰
W * P P »«
W * N N,SING,COM,GEN ”—„«ÌÂ
W * ADJ ADJ,SIM œÊ„Ì·ÌÊ‰ ÅÊ‰œÌ
W * DELM DELM °
W * N N,SING,LOC,INDF ‰„«Ì‘ê«ÂÌ
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,PR ”«·Ê«œÊ—
W * N N,SING,PR œ«·Ì
W * N N,SING,COM ‰ﬁ«‘
W * CON CON Ê
W * N N,SING,COM,GEN „Ã”„Â ”«“
W * ADJ ADJ,SIM,GEN ”Ê——∆«·Ì” 
W * ADJ ADJ,SIM «”Å«‰Ì«ÌÌ
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR ·‰œ‰
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM œ«∆„Ì
W * ADJ ADJ,SIM œ«Ì—
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Å‰Ã‘‰»Â
W * N N,SING,NUM,GEN 5
W * N N,SING,MON Œ—œ«œ
W * N N,SING,ORD ¬€«“
W * P P »Â
W * N N,SING,COM ﬂ«—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * P P œ—
W * N N,SING,LOC,INDF „Ã„Ê⁄Â «Ì
W * P P »Â
W * N N,SING,COM,GEN Ê”⁄ 
W * N N,SING,NUM 30
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ›Ê 
W * N N,SING,COM „—»⁄
W * P P œ—
W * N N,SING,LOC,GEN ”«Õ·
W * ADJ ADJ,SIM,GEN Ã‰Ê»Ì
W * N N,SING,LOC,GEN —ÊœŒ«‰Â
W * N N,SING,LOC,PR  Ì„“
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ‰“œÌﬂÌ
W * N N,SING,LOC,GEN „Ã„Ê⁄Â
W * ADJ ADJ,SIM  Ê—Ì” Ì
W * ADJ ADJ,SIM „Ê”Ê„
W * P P »Â
W * N N,SING,COM,GEN ç‘„
W * N N,SING,LOC,PR ·‰œ‰
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * N N,SING,NUM 500
W * N N,SING,COM,GEN «À—
W * ADJ ADJ,SIM Â‰—Ì
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM ÕÃ„Ì
W * CON CON Ê
W * N N,SING,NUM 911
W * N N,SING,COM,GEN ‰ﬁ«‘Ì
W * N N,SING,PR œ«·Ì
W * N N,SING,COM Ã«Ì
W * ADJ ADJ,INO œ«œÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,PR —«»— 
W * N N,SING,PR —œ›Ê—œ
W * P P œ—
W * N N,SING,COM,INDF ›Ì·„Ì
W * ADJ ADJ,SIM œ·Â—Â ¬Ê—
W * N N,SING,COM »«“Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN »«“Ì
W * N N,SING,COM Ã«”Ê”Ì
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * N N,SING,PR —«»— 
W * N N,SING,PR —œ›Ê—œ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN »«“Ìê—
W * ADJ ADJ,SIM ﬁœÌ„Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM œ·Â—Â ¬Ê—
W * N N,SING,COM,GEN Â„»«“Ì
W * N N,SING,PR »—«œÅÌ 
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN »«“Ì
W * N N,SING,COM Ã«”Ê”Ì
W * CON CON œ—Õ«·Ì ﬂÂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * P P,GEN Ã·ÊÌ
W * N N,SING,COM œÊ—»Ì‰
W * ADJ ADJ,INO,NEG ‰—› Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM ﬂ«—ê—œ«‰
W * N N,SING,COM ⁄Ê÷
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM,GEN Œ»—Â«Ì
W * ADJ ADJ,SIM —”ÌœÂ
W * N N,SING,COM Õﬂ«Ì 
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON ﬂÂ
W * N N,SING,PR „«Ìﬂ
W * N N,SING,PR Ê‰ œÌ„
W * DELM DELM °
W * P P œ—
W * N N,SING,NUM ÂÃœÂ
W * N N,SING,TIME,GEN „«Â
W * ADJ ADJ,SIM ê–‘ Â
W * ADJ ADJ,SIM,GEN „‘€Ê·
W * N N,SING,COM ﬂ«—
W * P P,GEN —ÊÌ
W * DET DET «Ì‰
W * N N,SING,COM Å—ÊéÂ
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * N N,PL,COM,GEN «Œ ·«›« 
W * ADJ ADJ,SIM „ ⁄œœ
W * DELM DELM °
W * ADV ADV,GENR,NEGG œÌê—
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * N N,SING,COM ›Ì·„
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * PRO PRO,personal,SING,3 «Ê
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN ‰Ê⁄
W * N N,SING,COM,GEN —Ê«Ì 
W * N N,SING,COM,GEN ﬁ’Â
W * N N,SING,COM ›Ì·„
W * P P »«
W * N N,PL,COM  ÂÌÂ ﬂ‰‰œê«‰
W * N N,SING,COM „‘ﬂ·
W * ADJ ADJ,SIM ÅÌœ«
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN ﬂ‰«—Â êÌ—Ì
W * N N,SING,PR „«Ìﬂ
W * N N,SING,PR Ê‰ œÌ„
W * DELM DELM °
W * N N,PL,COM  ÂÌÂ ﬂ‰‰œê«‰
W * N N,SING,COM „–«ﬂ—Â
W * P P »«
W * N N,SING,PR  Ê‰Ì
W * N N,SING,PR «”ﬂ« 
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰Ì
W * N N,SING,COM ›Ì·„
W * N N,SING,COM ‘—Ê⁄
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
W * N N,SING,PR  Ê‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN »—«œ—
W * N N,SING,PR —«Ìœ·Ì
W * N N,SING,PR «”ﬂ« 
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM,GEN ê·«œÌ« Ê—
W * PRO PRO,personal,SING,3 «Ê
W * DELM DELM °
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * P P,GEN —ÊÌ
W * N N,SING,COM Å—œÂ
W * V V,PRE,NC,3 ”Ì‰„«Â«” 
W * DELM DELM .
W * N N,SING,PR —œ›Ê—œ
W * P P œ—
W * N N,PL,TIME,GEN „«Â Â«Ì
W * ADJ ADJ,SIM ê–‘ Â
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰Ì
W * N N,SING,COM,GEN œ—«„
W * ADJ ADJ,SIM Ã‰êÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN  «—ÌŒÌ
W * N N,SING,COM,GEN «›”«‰Â
W * N N,SING,PR »ê—Ê‰”
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,NUM ç‰œÌ‰
W * N N,SING,TIME ”«·
W * P P »Â
W * N N,SING,COM,GEN œ‰»«·
W * N N,SING,NFL,GEN ”«Œ ‰
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,INDF ﬂ «»Ì
W * CON CON ﬂÂ
W * N N,SING,COM ›Ì·„
W * P P »—
W * N N,SING,COM,GEN «”«”
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ﬂ «»Â«Ì
W * ADJ ADJ,SIM,GEN Å—ŒÊ«‰‰œÂ
W * N N,SING,TIME,GEN œÂÂ
W * N N,SING,NUM ‰Êœ
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN «›”«‰Â
W * N N,SING,PR »ê—Ê‰”
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * N N,SING,MON,GEN ”Å «„»—
W * ADV ADV,GENR,TIME «„”«·
W * P P,GEN —ÊÌ
W * N N,SING,COM Å—œÂ
W * N N,PL,LOC ”Ì‰„«Â«
W * V V,SUB,POS,3 »—Êœ
W * DELM DELM .
W * N N,SING,COM,GEN œ—«„
W * ADJ ADJ,SIM,GEN ﬁ»·Ì
W * N N,SING,PR —œ›Ê—œ
W * N N,SING,COM,GEN ‰ÃÊ«ê—
W * N N,SING,COM «”»
W * P P »«
W * N N,SING,COM,GEN «” ﬁ»«·
W * N N,PL,COM  „«‘«ê—«‰
W * ADJ ADJ,SIM —Ê»Â —Ê
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,LOC,GEN ‰„«Ì‘ê«Â
W * ADJ ADJ,SUP ‰›Ì” —Ì‰
W * CON CON Ê
W * ADJ ADJ,SUP ‰«œ— —Ì‰
W * N N,PL,COM,GEN ›—‘Â«Ì
W * N N,SING,COM,GEN ⁄’—
W * ADJ ADJ,SIM ’›ÊÌ
W * P P »«
W * N N,PL,COM,GEN ÿ—ÕÂ«Ì
W * ADJ ADJ,SIM,GEN «”·Ì„Ì
W * ADJ ADJ,SIM ”Ì«·
W * DELM DELM °
W * ADJ ADJ,SIM ”«—Ì
W * CON CON Ê
W * ADJ ADJ,SIM çÌ‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM,GEN ‘«Â ⁄»«”Ì
W * ADJ ADJ,SIM «›‘«‰
W * CON CON Ê
W * ADJ ADJ,SIM  ’ÊÌ—Ì
W * CON CON Ê
W * N N,SING,LOC,GEN ‘ﬂ«—ê«Â
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * N N,SING,COM «›  «Õ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN —Ê«»ÿ ⁄„Ê„Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN „‰«”» 
W * N N,SING,TIME,GEN —Ê“
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,LOC „Ê“Â
W * CON CON Ê
W * N N,SING,TIME,GEN Â› Â
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P œ—
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN ê‰ÃÌ‰Â
W * N N,SING,COM,GEN ›—‘
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM ê‘«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM °
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 30
W * N N,SING,COM  Œ Â
W * P P «“
W * N N,PL,COM,GEN ‘«Âﬂ«—Â«Ì
W * N N,SING,COM ›—‘
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,PL,ORD,GEN «Ê«Ì·
W * N N,SING,TIME,GEN ﬁ—‰
W * ADJ ADJ,ORD œÂ„
W * P P  «
W * N N,PL,ORD,GEN «Ê«Ì·
W * N N,SING,TIME,GEN ﬁ—‰
W * ADJ ADJ,ORD œÊ«“œÂ„
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,PRS,POS,3 œ—„Ì ¬Ìœ
W * DELM DELM .
W * ADJ ADJ,SUP »—Ã” Â  —Ì‰
W * N N,PL,COM,GEN ¬À«—
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * ADJ ADJ,SIM œ—¬„œÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‰„«Ì‘ê«Â
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN œ” »«› Â«Ì
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM »—Ã” Â
W * CON CON Ê
W * ADJ ADJ,SIM,GEN “—»«› 
W * N N,SING,LOC,PR  »—Ì“
W * ADJ ADJ,SIM „⁄—Ê›
W * P P »Â
W * N N,SING,PR ”«·Ì‘ê
W * DELM DELM °
W * N N,PL,COM,GEN ﬁ«·ÌÂ«Ì
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM,GEN »—Ã” Â
W * ADJ ADJ,SIM “—»«›
W * ADJ ADJ,SIM „⁄—Ê›
W * P P »Â
W * N N,SING,PR ÅÊ·Ê‰Â
W * CON CON Ì«
W * ADJ ADJ,SIM,GEN ·Â” «‰Ì
W * N N,SING,LOC,PR «’›Â«‰
W * DELM DELM °
W * N N,PL,COM,GEN ﬁ«·ÌÂ«Ì
W * ADJ ADJ,SIM Â—« Ì
W * DELM DELM °
W * N N,SING,COM ﬁ«·ÌçÂ
W * CON CON Ê
W * N N,SING,COM,GEN ê·Ì„
W * N N,SING,LOC,PR ﬂ«‘«‰
W * DELM DELM °
W * N N,SING,COM,GEN “Ì·ÊÌ
W * N N,SING,COM,GEN »«› 
W * N N,SING,LOC,PR  › 
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‘
W * N N,PL,COM,INDF ‰„Ê‰Â Â«ÌÌ
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM Œÿ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ «» 
W * N N,PL,COM,GEN ŒÊ‘‰ÊÌ”«‰
W * N N,SING,COM,GEN ⁄’—
W * ADJ ADJ,SIM ’›ÊÌ
W * N N,SING,COM Â„—«Â
W * P P »«
W * N N,PL,COM,GEN «‘Ì«¡
W * ADJ ADJ,SIM ”›«·Ì
W * CON CON Ê
W * ADJ ADJ,SIM Â‰—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”Œ‰—«‰Ì
W * N N,PL,COM,GEN ﬂ«—‘‰«”«‰
W * ADJ ADJ,SIM Â‰—Ì
W * P P «“
W * DET DET œÌê—
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * N N,SING,TIME,GEN —Ê“
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,LOC „Ê“Â
W * CON CON Ê
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P œ—
W * N N,SING,LOC,GEN „Ê“Â
W * N N,SING,COM ›—‘
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN Â‰—
W * N N,SING,COM ﬁ«·Ì»«›Ì
W * CON CON ﬂÂ
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN  Ã·Ì ê«ÂÂ«Ì
W * N N,SING,COM –Êﬁ
W * CON CON Ê
W * N N,SING,COM,GEN Œ·«ﬁÌ 
W * ADJ ADJ,SIM,GEN Â‰—Ì
W * N N,PL,COM «Ì—«‰Ì«‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P œ—
W * N N,SING,TIME,GEN ﬁ—‰
W * ADJ ADJ,ORD,GEN œÂ„
W * ADJ ADJ,SIM ÂÃ—Ì
W * P P »«
W * P P »Â
W * N N,SING,COM ﬁœ— 
W * N N,SING,NFL,GEN —”Ìœ‰
W * N N,SING,SURN ‘«Â
W * N N,SING,PR,GEN «”„«⁄Ì·
W * N N,SING,PR ’›ÊÌ
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,ORD ¬€«“
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN › Õ
W * N N,SING,LOC,PR Â—« 
W * P P,GEN  Ê”ÿ
W * N N,SING,SURN ‘«Â
W * N N,SING,PR «”„«⁄Ì·
W * CON CON Ê
W * N N,SING,COM,GEN «‰ ﬁ«·
W * N N,PL,COM,INDF Â‰—„‰œ«‰Ì
W * ADV ADV,GENR,EXM çÊ‰
W * N N,SING,SURN «” «œ
W * N N,SING,PR »Â“«œ
W * DELM DELM °
W * N N,SING,SURN „Ì—“«
W * N N,SING,PR ⁄·Ì
W * N N,SING,PR,GEN „Ì—ﬂ
W * N N,SING,SURN ”·ÿ«‰
W * N N,SING,PR „Õ„œ
W * DELM DELM °
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR ⁄·Ì
W * CON CON Ê
W * DELM DELM ...
W * P P «“
W * N N,SING,LOC,PR Â—« 
W * P P »Â
W * N N,SING,LOC,PR  »—Ì“
W * DELM DELM °
W * N N,SING,COM,GEN „ﬂ »
W * ADJ ADJ,SIM,GEN Â‰—Ì
W * N N,SING,COM,GEN ﬁ«·Ì»«›Ì
W * N N,SING,DIR,GEN ‘—ﬁ
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,DIR €—»
W * N N,SING,COM «‘«⁄Â
W * CON CON Ê
W * N N,SING,COM,GEN Â‰—
W * N N,SING,COM ﬁ«·Ì»«›Ì
W * N N,SING,COM,GEN —Ê‰ﬁ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
