Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,PL,COM,GEN  «“Â Â«Ì
W * CON CON Ê
W * N N,SING,LOC,PR ·Ê«”«‰« 
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM,GEN Õ›«Ÿ 
W * ADJ ADJ,CMPR »Â —
W * P P «“
W * N N,SING,COM,GEN „ÕÌÿ
W * N N,SING,COM “Ì” 
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM ﬂ«Ã
W * P P »«
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * N N,PL,COM,GEN œ” ê«Â Â«Ì
W * ADJ ADJ,SIM «Ã—«ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC „‰ÿﬁÂ
W * N N,SING,COM «Ã—«
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR,GEN „Õ„œÕ”‰
W * N N,SING,PR ÊÃÌÂÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Õ
W * P P »«
W * N N,PL,COM,INDF  Œ·›« Ì
W * P P «“
W * N N,SING,COM,GEN ﬁ»Ì·
W * N N,SING,COM,GEN ’Ìœ
W * ADJ ADJ,SIM €Ì—„Ã«“
W * DELM DELM °
W * N N,PL,COM ”«Œ  Ê”«“Â«
W * CON CON Ê
W * N N,PL,COM ¬·ÊœÂ ﬂ‰‰œÂ Â«
W * N N,SING,COM »—ŒÊ—œ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Õ
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ‘ﬂ«—
W * P P œ—
W * N N,SING,LOC „‰ÿﬁÂ
W * ADJ ADJ,SIM „„‰Ê⁄
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN ’Ìœ
W * N N,SING,COM „«ÂÌ
W * CON CON ‰Ì“
W * P P «“
W * N N,PL,LOC —ÊœŒ«‰Â Â«
W * ADJ ADJ,SIM „‰Êÿ
W * P P »Â
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,COM Å—Ê«‰Â
W * P P «“
W * N N,SING,LOC,GEN «œ«—Â
W * N N,SING,COM Õ›«Ÿ 
W * P P «“
W * N N,SING,COM,GEN „ÕÌÿ
W * N N,SING,COM “Ì” 
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM „”∆Ê·
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,PL,COM,GEN êÊ‰Â Â«Ì
W * ADJ ADJ,SIM Œ«’
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ﬂ„Ì«»
W * ADJ ADJ,SIM Ã«‰Ê—Ì
W * P P œ—
W * N N,SING,LOC „‰ÿﬁÂ
W * DELM DELM °
W * V V,AUX,NIN,POS »«Ìœ
W * N N,PL,COM,GEN “Ì”  ê«Â Â«Ì
W * DET DET «Ì‰
W * N N,PL,COM Ã«‰Ê—«‰
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ﬂ«„·
W * N N,SING,COM Õ›«Ÿ 
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN  ’—›
W * N N,PL,COM,GEN “„Ì‰Â«Ì
W * DET DET «Ì‰
W * N N,PL,COM “Ì” ê«Â Â«
W * N N,SING,COM Ã·ÊêÌ—Ì
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * ADJ ADJ,SIM,GEN Õ›«Ÿ  ‘œÂ
W * N N,SING,LOC,PR,GEN «·»—“
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,LOC,PR ÊÊ—ÃÌ‰
W * P P «“
W * N N,PL,COM,GEN  Ê«»⁄
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR ‘„Ì—«‰« 
W * P P »«
W * N N,PL,NUM œÂ Â«
W * N N,SING,COM,GEN êÊ‰Â
W * ADJ ADJ,SIM Ã«‰Ê—Ì
W * CON CON Ê
W * ADJ ADJ,SIM êÌ«ÂÌ
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,COM ﬁÊç
W * DELM DELM °
W * N N,SING,COM „Ì‘
W * DELM DELM °
W * N N,SING,COM ﬂ·
W * DELM DELM °
W * N N,SING,COM,GEN »“
W * ADJ ADJ,SIM ÊÕ‘Ì
W * DELM DELM °
W * N N,SING,COM ê—ê
W * DELM DELM °
W * N N,SING,COM —Ê»«Â
W * CON CON Ê
W * N N,PL,COM Å—‰œê«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM,GEN „Â„
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,PL,COM,GEN êÊ‰Â Â«Ì
W * ADJ ADJ,SIM êÌ«ÂÌ
W * CON CON Ê
W * ADJ ADJ,SIM Ã«‰Ê—Ì
W * P P œ—
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,PR „Â«»«œ
W * DELM DELM -
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM »Âœ«‘ 
W * CON CON Ê
W * N N,SING,COM,GEN œ—„«‰
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR ‘«ÂÌ‰ œé
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »«
W * ADJ ADJ,SIM,GEN ’—›
W * N N,PL,COM,GEN «⁄ »«—« 
W * ADJ ADJ,SIM «Œ ’«’Ì
W * CON CON Ê
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—” «‰
W * DELM DELM °
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * N N,SING,NUM 100
W * N N,SING,COM,GEN œ—’œ
W * N N,SING,GR,GEN Ã„⁄Ì 
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * P P «“
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * ADJ ADJ,SIM »Â—Â „‰œ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR „ÿ·»
W * N N,SING,PR ”·„«”Ì
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * ADJ ADJ,SIM Õ«÷—
W * P P »«
W * N N,SING,COM,GEN ›⁄«·Ì 
W * N N,SING,NUM 54
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,COM »Âœ«‘ 
W * CON CON Ê
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * ADJ ADJ,SIM ”Ì«—
W * P P,GEN »—«Ì
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN Œ«‰Ê«—Â«Ì
W * ADJ ADJ,SIM ”«ﬂ‰
W * P P œ—
W * N N,PL,COM —Ê” «Â«
W * N N,SING,COM,GEN ‘‰«”‰«„Â
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * N N,SING,COM ’«œ—
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,SIM «÷«›Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * P P »«
W * ADJ ADJ,SIM,GEN ’—›
W * N N,SING,NUM 700
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT —Ì«·
W * P P «“
W * N N,PL,COM,GEN «⁄ »«—« 
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM »ÊœÃÂ
W * N N,SING,NUM 16
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * CON CON Ê
W * ADJ ADJ,SIM œ—„«‰Ì
W * P P œ—
W * N N,SING,LOC,PR ‘«ÂÌ‰ œé
W * P P »Â
W * N N,SING,COM »Â—Â »—œ«—Ì
W * V V,PA,SIM,POS,3 —”Ìœ
W * CON CON Ê
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ‰›—
W * ADJ ADJ,SIM œÌê—
W * P P «“
W * N N,PL,COM,GEN Œœ„« 
W * DET DET «Ì‰
W * N N,PL,COM Ê«ÕœÂ«
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM »Âœ«‘ 
W * CON CON Ê
W * N N,SING,COM,GEN œ—„«‰
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR ‘«ÂÌ‰ œé
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * N N,SING,NUM 90
W * N N,SING,NUM Â“«—
W * N N,SING,COM ‰›—
W * P P «“
W * N N,PL,COM —Ê” «∆Ì«‰
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,SING,COM,GEN œ› —çÂ
W * N N,SING,COM,GEN »Ì„Â
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM œ—„«‰Ì
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ«— 
W * N N,SING,COM,GEN »Ì„Â
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN  ”ÂÌ·« 
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * CON CON Ê
W * ADJ ADJ,SIM œ—„«‰Ì
W * N N,SING,COM «” ›«œÂ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR ‘«ÂÌ‰ œé
W * P P »«
W * N N,SING,NUM 111
W * N N,SING,NUM Â“«—
W * N N,SING,COM ‰›—
W * N N,SING,GR Ã„⁄Ì 
W * P P œ—
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR,GEN ¬–—»«ÌÃ«‰
W * ADJ ADJ,SIM €—»Ì
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,NUM 80
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ‰›—
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
