Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM «ŒÌ—
W * CON CON,GEN ⁄·Ì—€„
W * N N,SING,COM,GEN „Œ«·› 
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM Â” Â «Ì
W * DELM DELM °
W * N N,PL,COM,INDF «ﬁœ«„« Ì
W * ADJ ADJ,SIM ÃœÌ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * N N,SING,COM ’Ê— 
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P œ—
W * N N,SING,COM,GEN «Ã·«”
W * N N,SING,COM,GEN »«“‰ê—Ì
W * N N,SING,COM,GEN ÅÌ„«‰
W * N N,SING,COM,GEN „‰⁄
W * N N,SING,COM,GEN ê” —‘
W * N N,PL,COM,GEN ”·«ÕÂ«Ì
W * ADJ ADJ,SIM Â” Â «Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * PRO PRO,INDF,SING œÌê—Ì
W * N N,SING,COM  Ê«›ﬁ
W * P P œ—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM ”·«Õ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * ADJ ADJ,SIM Â” Â «Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN „”«∆·
W * N N,SING,COM «Ã·«”
W * CON CON Ê
W * N N,SING,COM „Ê«›ﬁ 
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM ﬂ«—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P,GEN œ—»«—Â
W * N N,SING,COM »—‰«„Â
W * N N,SING,COM,GEN ﬂ«—
W * DET DET «Ì‰
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM Œ·⁄
W * N N,SING,COM ”·«Õ
W * ADJ ADJ,SIM ”Â ”«·Â
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * RA RA —«
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,NUM ”Â
W * N N,SING,TIME ”«·
W * N N,SING,COM »——”Ì
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,ORD «Ê·
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM  Ê«›ﬁ
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM ﬂ«—
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM  ⁄Âœ
W * CON CON ﬂÂ
W * N N,SING,COM Õ—ﬂ 
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * ADJ ADJ,SIM Â” Â «Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Âœ›
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P œ—
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * N N,SING,COM œ‰»«·
W * V V,SUB,POS,3 »‘Êœ
W * DELM DELM °
W * N N,SING,COM,GEN œ” «Ê—œ
W * ADJ ADJ,SIM,INDF ŒÊ»Ì
W * P P,GEN »—«Ì
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,PL,COM,GEN „–«ﬂ—« 
W * ADJ ADJ,SIM,GEN €Ì——”„Ì
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P «“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * N N,PL,COM,GEN „–«ﬂ—« 
W * ADJ ADJ,SIM,GEN —”„Ì
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * P P œ—
W * N N,PL,COM,GEN Ã·”« 
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON Ê
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ﬂ«—Ì
W * N N,SING,COM ‘—Ê⁄
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM ‰Â«Ì 
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,NUM œÊ
W * N N,SING,TIME Â› Â
W * N N,SING,COM,GEN ﬂ«—
W * ADJ ADJ,SIM,GEN «Ê·ÌÂ
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN ê“«—‘
W * ADJ ADJ,SIM,GEN „ﬁœ„« Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM «—«ÌÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN «œ«„Â
W * N N,SING,COM ﬂ«—
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,COM ¬Ì‰œÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR Ÿ—Ì›
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN »ÕÀ
W * ADJ ADJ,SIM œÌê—
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „ÕÊ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM «ÿ„Ì‰«‰ ”«“
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN  ”·ÌÕ« 
W * ADJ ADJ,SIM „ ⁄«—›
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,PL,COM,GEN „Ê÷Ê⁄« 
W * ADJ ADJ,SIM „Œ ·›
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,3 „Ì »«‘œ
W * CON CON ﬂÂ
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Â„
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN ﬂ«—Ì
W * ADJ ADJ,SIM ÊÌéÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰‘” 
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * N N,PL,COM «ÌœÂ Â«
W * CON CON Ê
W * N N,PL,COM,GEN ÅÌ‘‰Â«œÂ«Ì
W * ADJ ADJ,SIM „Œ ·›
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,PL,LOC ﬂ‘Ê—Â«
W * RA RA —«
W * N N,SING,COM »——”Ì
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN „⁄«Ê‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR «Ì—«‰
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN ‰ﬁ‘
W * N N,SING,GR,GEN ÂÌ« 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,GR,GEN ÂÌ« 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,SIM „⁄„Ê·«
W * P P «“
W * ADJ ADJ,SUP ›⁄«· —Ì‰
W * N N,PL,GR,GEN ÂÌ« Â«Ì
W * N N,PL,COM,GEN «Ã·«”Â«Ì
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM ”·«Õ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * ADJ ADJ,SIM Â” Â «Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN «Âœ«›
W * ADJ ADJ,SIM,GEN ÃœÌ
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADV ADV,GENR,TIME Â„Ê«—Â
W * N N,SING,COM „Ê÷Ê⁄
W * RA RA —«
W * P P »«
W * N N,SING,COM ÃœÌ 
W * N N,SING,COM œ‰»«·
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * CON CON Â„
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM «ÿ„Ì‰«‰ ”«“Ì
W * P P œ—
W * N N,PL,COM,GEN „»«ÕÀ
W * N N,PL,COM,GEN ”·«ÕÂ«Ì
W * ADJ ADJ,SIM „ ⁄«—›
W * N N,PL,COM,INDF ÅÌ‘‰Â«œÂ«ÌÌ
W * RA RA —«
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,MON »Â„‰
W * N N,SING,TIME,GEN „«Â
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * P P œ—
W * N N,SING,COM,GEN «Ã·«”
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN ÃÊ«œ
W * N N,SING,PR Ÿ—Ì›
W * N N,SING,COM,GEN „⁄«Ê‰
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ÕﬁÊﬁÌ
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ‰«„“œ
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM ¬”Ì«ÌÌ
W * P P »Â
W * N N,PL,COM,GEN —Ì«” 
W * DET DET «Ì‰
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 2000
W * N N,SING,COM «‰ Œ«»
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
