Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,CONT œ·«—
W * ADJ ADJ,SIM »«·€
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,PL,COM,GEN œ—¬„œÂ«Ì
W * ADJ ADJ,SIM «—“Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN »œÂÌÂ«Ì
W * ADJ ADJ,SIM,GEN “„«‰ »‰œÌ ‘œÂ
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,PL,LOC,GEN »«‰ﬂÂ«Ì
W * ADJ ADJ,SIM Œ«—ÃÌ
W * ADV ADV,GENR,SIM »Â „Êﬁ⁄
W * V V,PA,SIM,POS,3 Å—œ«Œ 
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P »«
W * N N,SING,NUM 26
W * SPEC SPEC œ—’œ
W * N N,SING,COM ﬂ«Â‘
W * P P »Â
W * N N,SING,NUM 10
W * N N,SING,NUM „Ì·Ì«—œ
W * CON CON Ê
W * N N,SING,NUM 300
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT œ·«—
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * N N,SING,PR ‰Ê—»Œ‘
W * N N,SING,COM,GEN —‘œ
W * N N,SING,COM ‰ﬁœÌ‰êÌ
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 78
W * RA RA —«
W * N N,SING,NUM 20
W * N N,SING,COM œ—’œ
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,SING,COM,GEN —‘œ
W * N N,PL,COM,GEN œ«—«ÌÌ Â«Ì
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM »«‰ﬂÌ
W * CON CON Ê
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN „Ì“«‰
W * N N,PL,COM,GEN  ”ÂÌ·« 
W * ADJ ADJ,SIM,INDF «⁄ÿ«ÌÌ
W * P P »Â
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM Œ’Ê’Ì
W * RA RA —«
W * P P «“
W * N N,PL,COM,GEN œ·«Ì·
W * ADJ ADJ,SIM,GEN ⁄„œÂ
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM ‰ﬁœÌ‰êÌ
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 77
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * N N,SING,COM,GEN ﬂ«Â‘
W * N N,SING,COM,GEN —‘œ
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM °
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM ”—„«ÌÂ
W * CON CON ‰Ì“
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 41 / 5
W * N N,SING,COM œ—’œ
W * N N,SING,COM ﬂ«Â‘
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM °
W * CON CON «„«
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 78
W * N N,SING,COM,GEN —‘œ
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM ”—„«ÌÂ
W * P P »Â
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,NUM 8/10
W * N N,SING,COM œ—’œ
W * N N,SING,COM À» 
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR ‰Ê—»Œ‘
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * ADJ ADJ,SUP »Ì‘ —Ì‰
W * N N,SING,COM,GEN ”—„«ÌÂ ê–«—Ì
W * N N,SING,COM œÊ· 
W * P P »Â
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,NUM 26
W * N N,SING,COM œ—’œ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM ’‰⁄ 
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,LOC,GEN „Õ·
W * DET DET «Ì‰
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
W * N N,SING,NUM 2295
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM  Ê·ÌœÌ
W * N N,SING,COM —«Â «‰œ«“Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM ”«Œ „«‰
W * CON CON ‰Ì“
W * P P »«
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * ADJ ADJ,SIM,GEN  Õ—Ìﬂ ﬂ‰‰œÂ
W * N N,SING,COM œÊ· 
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 92
W * N N,SING,COM œ—’œ
W * N N,SING,COM «›“«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,LOC,GEN »«‰ﬂ
W * ADJ ADJ,SIM „—ﬂ“Ì
W * DET DET «Ì‰
W * N N,SING,COM «œ⁄«
W * CON CON ﬂÂ
W * N N,SING,COM œÊ· 
W * P P œ—
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN  ”·Ì„
W * N N,PL,COM ÕÊ«œÀ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * RA RA —«
W * N N,SING,COM —œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN  ‘—ÌÕ
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * N N,PL,TIME,GEN ”«·Â«Ì
W * N N,SING,NUM 76
W * CON CON Ê
W * N N,SING,NUM 77
W * P P »—
W * N N,SING,COM,GEN  √ÀÌ—
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * N N,SING,COM œÊ· 
W * P P œ—
W * N N,SING,COM,GEN ‘ﬂ· êÌ—Ì
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * ADJ ADJ,SIM,GEN ﬂ‰Ê‰Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
Sub * SUBJ SUBJ !„–Â»Ì!
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM,GEN  ·«‘
W * ADJ ADJ,SIM,GEN „” „—
W * N N,SING,LOC,PR «Ì—«‰
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «ÕÌ«Ì
W * N N,SING,COM,GEN Ã«Ìê«Â
W * N N,SING,COM,GEN »—‰«„Â
W * ADJ ADJ,SIM,GEN ›«—”Ì
W * N N,SING,COM,GEN „—ﬂ“
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «‰ê·Ì”
W * RA RA —«
W * V V,PA,SIM,POS,3 ” Êœ
W * DELM DELM .
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,DAY Ã„⁄Â
W * N N,SING,TIME,GEN ‘»
W * DET DET «Ì‰
W * N N,SING,TIME,GEN Â› Â
W * N N,SING,COM,GEN „—ﬂ“
W * ADJ ADJ,SIM «”·«„Ì
W * P P,DET »œÌ‰
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,COM,GEN ﬁ—«∆ 
W * N N,PL,COM,INDF ¬Ì« Ì
W * P P «“
W * N N,SING,PR,GEN ﬁ—¬‰
W * ADJ ADJ,SIM „ÃÌœ
W * DELM DELM °
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,PL,COM,GEN „›«ÂÌ„
W * ADJ ADJ,SIM «”«”Ì
W * P P œ—
W * N N,SING,PR,GEN ﬁ—¬‰
W * N N,SING,PR ﬂ—Ì„
W * DELM DELM °
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN ”Œ‰—«‰Ì
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR «—«ﬂÌ
W * DELM DELM °
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,COM,GEN «ﬁ«„Â
W * N N,SING,COM,GEN ‰„«“
W * N N,SING,GR Ã„«⁄ 
W * DELM DELM °
W * N N,SING,NUM 4
W * DELM DELM -
W * N N,SING,COM,GEN ÅŒ‘
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ”Ì‰„«ÌÌ
W * DELM DELM "
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM Ê«ﬁ⁄Â
W * DELM DELM "
W * DELM DELM .
W * N N,SING,COM „—ﬂ“
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,LOC,PR «‰ê·Ì”
W * P P «“
W * QUA QUA,GEN ⁄„Ê„
W * N N,PL,COM »—«œ—«‰
W * CON CON Ê
W * N N,PL,COM,GEN ŒÊ«Â—«‰
W * ADJ ADJ,SIM «Ì„«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM »—‰«„Â
W * N N,SING,COM œ⁄Ê 
W * P P »Â
W * N N,SING,COM ⁄„·
W * V V,PA,PRG,POS,3 „Ì ¬Ê—œ
W * DELM DELM .
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ﬂ”»
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * ADJ ADJ,CMPR »Ì‘ —
W * P P »«
W * N N,SING,COM ‘„«—Â
W * N N,SING,COM,GEN  ·›‰
W * DELM DELM :
W * N N,SING,NUM 1055
W * N N,SING,NUM 4067
W * N N,SING,NUM 020
W * N N,SING,COM  „«”
W * N N,SING,COM Õ«’·
W * V V,SUB,POS,5 ›—„«ÌÌœ
W * DELM DELM .
W * N N,SING,COM “„«‰
W * DELM DELM :
W * N N,SING,TIME,GEN ”«⁄ 
W * N N,SING,NUM Â› 
W * CON CON Ê
W * N N,SING,NUM çÂ·
W * CON CON Ê
W * N N,SING,NUM Å‰Ã
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,TIME »⁄œ«“ŸÂ—
W * DELM DELM °
W * N N,SING,ORD,GEN ”Ì «„
W * N N,SING,MON «—œÌ»Â‘ 
W * N N,SING,TIME,GEN „«Â
W * N N,SING,NUM 1379
W * N N,SING,COM »—«»—
W * P P »«
W * N N,SING,ORD,GEN ‰Ê“œÂ„
W * N N,SING,MON,GEN „Ì
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 2000
W * DELM DELM .
Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,PL,COM,GEN  ’„Ì„« 
W * ADJ ADJ,SIM,GEN  ⁄ÌÌ‰ ﬂ‰‰œÂ
W * N N,SING,NPR «ÊÅﬂ
W * P P œ—
W * N N,SING,COM,GEN  ‰ŸÌ„
W * N N,SING,COM,GEN ﬁÌ„ 
W * N N,SING,COM,GEN ‰› 
W * ADJ ADJ,SIM Œ«„
W * CON CON Ê
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM,GEN «”ﬂ«‰
W * N N,SING,NUM 77
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM  Õ—ﬂ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,LOC,GEN „”ﬂ‰
W * CON CON Ê
W * N N,PL,COM,GEN ’‰«Ì⁄
W * ADJ ADJ,SIM Ê«»” Â
W * RA RA —«
W * P P «“
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM,GEN „ƒÀ—
W * N N,SING,COM œÊ· 
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
